Date,Open,High,Low,Close,Volume,Ticker
2021-02-17,113.2367911954045,115.14492256700501,113.42983862606849,113.7990840859497,7405546,GOOGL
2021-02-18,113.09845490887511,116.3458309210135,112.19571532823892,113.62916448769383,2055374,GOOGL
2021-02-19,116.7429287479815,116.61813658831231,115.40768768036814,116.46919093348569,1508377,GOOGL
2021-02-22,117.69508889146604,117.83984187114606,115.8102522430073,116.3739567131002,3556471,GOOGL
2021-02-23,116.09705937669908,119.01419695292562,115.39055304401468,116.06581936082428,2650024,GOOGL
2021-02-24,118.31303255750815,118.10820140885139,117.4969247225433,117.69524360963058,4223479,GOOGL
2021-02-25,116.10842420051084,116.98159127875657,115.4757480421441,116.70211103757305,9571090,GOOGL
2021-02-26,119.10103913171928,119.77129418020826,118.51692866285104,118.88641803344247,8643064,GOOGL
2021-03-01,120.30163859153463,121.79734116830785,119.93171289287109,120.51833943107128,7290610,GOOGL
2021-03-02,125.09166325669659,125.02027625252977,122.64788911607779,123.93496270913884,7663240,GOOGL
2021-03-03,123.70051762148596,123.82720054601734,122.25463875361397,122.71956440129239,1364758,GOOGL
2021-03-04,126.75283815647344,127.16435575931021,123.58447272230022,125.3245042933541,2968062,GOOGL
2021-03-05,125.99399946973664,126.62280501957056,125.61171359826301,126.43366577136317,3786376,GOOGL
2021-03-08,124.02892058185093,124.72594663863447,123.14425265037431,124.00691046671332,8199186,GOOGL
2021-03-09,119.5540684504614,119.38556361604321,118.23356589268798,119.33022468359418,2520910,GOOGL
2021-03-10,117.5820640385863,118.15230759078581,115.83667740721903,117.96927910766067,6852658,GOOGL
2021-03-11,118.62467563266196,118.5802945067665,117.89099770513337,118.54699463236884,6813481,GOOGL
2021-03-12,119.92952438678256,119.68005941604612,118.98976259691023,119.38692392838584,8384382,GOOGL
2021-03-15,119.01241831648474,119.4325892749802,118.73323898845601,119.34082369354479,5041328,GOOGL
2021-03-16,118.89117072403063,120.3204630342184,118.9403578822365,119.31076069528648,8589438,GOOGL
2021-03-17,118.68654219856656,121.17387611943288,117.93174682934644,119.14504556115739,9112499,GOOGL
2021-03-18,120.24949332159837,121.30985666802194,119.86639069971963,121.0628555602264,1814356,GOOGL
2021-03-19,119.04795636461894,118.60992824544107,117.45603674636756,118.54178716117812,8160481,GOOGL
2021-03-22,118.6591739823431,119.1347931851369,118.73420506695521,119.07932653321336,2162320,GOOGL
2021-03-23,117.20034593106173,118.79896627589181,117.14813993725079,117.67759171730138,3328897,GOOGL
2021-03-24,116.45353495196011,117.45944471062823,115.36718227102938,116.14628746613194,1217522,GOOGL
2021-03-25,118.26653782858695,118.39584646104922,117.31870326091614,118.27281576199675,9000824,GOOGL
2021-03-26,116.29311967202594,116.71244648239647,115.84871246511014,116.59950256488092,7125860,GOOGL
2021-03-29,116.88577623330224,117.081135338272,116.37450012300953,116.4139337898372,4866692,GOOGL
2021-03-30,119.60545794112467,120.45619051875325,118.21329923757109,119.94456890377438,7957111,GOOGL
2021-03-31,120.19992973907546,122.0604828204686,119.45612871492776,121.52267425848935,4152502,GOOGL
2021-04-01,121.56151173257199,121.55232498904641,119.46683938050275,120.75652279578213,2716126,GOOGL
2021-04-02,119.64644942547098,120.31982287334378,118.46730712050307,120.14396285782215,5618806,GOOGL
2021-04-05,117.58734546931353,118.15921517344421,116.98852276307524,118.0115700264324,2780261,GOOGL
2021-04-06,119.96658753199917,120.91878396760126,120.23441030472712,120.39672714984431,1228552,GOOGL
2021-04-07,122.33468238958801,122.66655837634768,122.25083323299059,122.2982369102395,7378969,GOOGL
2021-04-08,123.45657901618857,123.7431365643737,122.77795819499325,123.62609663877376,6569038,GOOGL
2021-04-09,125.79358468434303,125.54762641867903,123.74200919033493,125.17517481294485,1751247,GOOGL
2021-04-12,124.80945446056181,124.80279642905097,123.30218726860772,123.79120127373633,6035992,GOOGL
2021-04-13,120.59958246043692,121.91586282869541,118.90557447285055,121.01053391804672,2832413,GOOGL
2021-04-14,121.52070204977103,122.41936775170691,122.02658144617595,122.09332427273374,4919668,GOOGL
2021-04-15,123.47036353503029,127.02288687160691,123.43228280643908,123.79340327175395,4335430,GOOGL
2021-04-16,127.15574313526177,127.18596741084738,126.3737119005263,126.87721067862157,1246968,GOOGL
2021-04-19,126.48509137260997,127.0622832052307,125.17072439474451,126.55872385117335,3028851,GOOGL
2021-04-20,125.64996161666213,126.72209445574248,125.11866714023952,125.96513363043087,3935299,GOOGL
2021-04-21,124.76226876089247,126.77718388556781,124.14994974132452,125.57663986113525,1804069,GOOGL
2021-04-22,125.50825318548681,129.60302717373264,124.28178879763068,126.90990252411889,8732600,GOOGL
2021-04-23,125.80207242517317,127.45654012294305,126.34860429523907,126.43724100351048,5263049,GOOGL
2021-04-26,127.20050983136122,127.94920885532633,126.36605513006396,126.40139021760488,9097186,GOOGL
2021-04-27,128.33010183158748,129.61595515376092,127.89934389825584,128.0509553759481,4530662,GOOGL
2021-04-28,126.79639306899628,127.65235246126197,125.99471584498306,126.91793941142802,1487843,GOOGL
2021-04-29,130.1321319393159,130.9908370918253,129.57971366244985,129.6590147542046,2011987,GOOGL
2021-04-30,130.11831317224724,131.4195001881112,130.36711688550471,130.96162955559365,9993338,GOOGL
2021-05-03,127.46270050101758,128.21171507160386,126.58983150400452,127.42654318654061,1014425,GOOGL
2021-05-04,125.37858633079173,127.21265084024468,124.86601651714909,126.50853215422384,5507929,GOOGL
2021-05-05,122.99862808375406,123.40210462104922,121.50792815886432,122.78619628343861,1077347,GOOGL
2021-05-06,122.64464943157782,123.35265694021176,118.96102003345636,122.48571492222236,4622058,GOOGL
2021-05-07,121.80669032103384,123.49163762590666,121.29261164441603,121.63439020619408,6839485,GOOGL
2021-05-10,123.94819300044284,123.70895093833985,122.44231023448577,123.2287722879694,5710370,GOOGL
2021-05-11,122.14388758253426,123.06580748396118,121.12042780948799,121.6718041480184,2391819,GOOGL
2021-05-12,121.70260495583872,122.97234266987508,121.91741884750274,122.4427183021042,6530912,GOOGL
2021-05-13,124.28436534949668,124.63388417414454,122.76747813222714,123.55371849501873,6751533,GOOGL
2021-05-14,123.96337305087992,124.30763602629605,123.04209807699068,124.09333100063711,7902288,GOOGL
2021-05-17,125.05282193266493,126.2981338455779,125.50547097437666,126.29694057384681,5607741,GOOGL
2021-05-18,130.27091092993504,130.74641131612125,128.9405725267416,130.34178794293172,4916053,GOOGL
2021-05-19,131.04878906770864,131.90672153063448,129.04815864885785,130.62612922693145,4274073,GOOGL
2021-05-20,130.8216321117193,133.89502984088773,129.8763389092553,131.48817981437318,9985739,GOOGL
2021-05-21,130.6935132972721,131.39422508670387,126.89244308843459,129.82829969966616,5223555,GOOGL
2021-05-24,127.3313421933397,130.25869628225803,127.62463818003226,127.92190425572765,4585530,GOOGL
2021-05-25,129.67340781866204,131.61735666032973,128.78603934470527,129.98608411696316,6997933,GOOGL
2021-05-26,131.38356980087474,132.52172577545207,130.43039474485397,131.8217039741596,8938738,GOOGL
2021-05-27,128.75667541567637,130.82321063819097,126.90242576396906,129.86636808411674,1971388,GOOGL
2021-05-28,126.77383064820756,129.86065784692855,125.53460064635671,127.40648898804143,2582904,GOOGL
2021-05-31,125.78649403035567,128.42510957069123,125.14424404841813,126.23580469101101,4322678,GOOGL
2021-06-01,125.9493969589566,127.6253208466972,124.65277237832514,126.03138386135,1399185,GOOGL
2021-06-02,123.44218829591644,126.54227835025745,124.8764944015672,125.32295658307251,8353194,GOOGL
2021-06-03,126.13820152964507,126.8764357796569,125.21873519309231,125.68789133695897,9917933,GOOGL
2021-06-04,127.94300094323175,128.15660102058885,125.22393455790304,127.49252287798886,5516974,GOOGL
2021-06-07,129.2022764753835,129.69004257176908,126.69279349214843,128.44352126229134,9214378,GOOGL
2021-06-08,128.5791759729095,130.22711657674876,128.88359855094762,129.54536121146637,2194341,GOOGL
2021-06-09,124.74764085745343,126.40728495007095,123.62817653563368,124.93055882205466,2107666,GOOGL
2021-06-10,122.57776466839698,124.40176870116039,121.33820364001791,122.00347259398738,2018364,GOOGL
2021-06-11,121.23453597909338,122.00961757805351,119.94677609929013,120.61487955758751,1490167,GOOGL
2021-06-14,120.4216338228302,120.89194925752147,118.68397386454203,119.53769385418857,3375740,GOOGL
2021-06-15,121.17582765319581,122.024423939801,119.35040479353674,121.11362673774224,9691195,GOOGL
2021-06-16,119.55371149495677,120.57958397845478,119.05971408714265,119.58718027415843,1431600,GOOGL
2021-06-17,119.9085438719102,120.93482385374618,120.40891797832538,120.84993416083665,3074678,GOOGL
2021-06-18,120.13105031339485,120.82400451991035,119.13489037743241,119.49481439746748,3456525,GOOGL
2021-06-21,117.15003785205053,118.41265731071432,116.3705628096756,117.42028900850632,2597112,GOOGL
2021-06-22,115.4817671767322,115.98571355682596,113.65471583426469,115.46217268174384,5633682,GOOGL
2021-06-23,119.48045528079386,120.72126585906472,118.42032486758018,119.5000708752061,5132857,GOOGL
2021-06-24,116.70635244776028,118.31881647436308,117.3727092160896,118.12064175549652,3865264,GOOGL
2021-06-25,118.92651321730082,120.12553786915474,117.30071910967553,119.4109969020463,8408040,GOOGL
2021-06-28,116.97557557829329,117.04964129049337,116.46026380801656,116.71071149014787,8138197,GOOGL
2021-06-29,119.25204734887447,120.84296447525024,116.96269795095063,119.28102417045388,1043237,GOOGL
2021-06-30,120.24415813855123,120.9674834725667,119.70407925930066,119.96714023003314,4010551,GOOGL
2021-07-01,120.99377904312499,121.37004129652092,117.48486724066127,120.52142728303615,7196116,GOOGL
2021-07-02,120.83310173640255,121.47856499636518,120.58554734921378,121.33253105297692,8610280,GOOGL
2021-07-05,122.0359762130125,124.69815086244897,121.43050845541372,122.3511222879323,2656094,GOOGL
2021-07-06,123.81949091345986,125.3373491442047,122.95555699129022,123.9069612519393,8692442,GOOGL
2021-07-07,123.33503885936673,123.39689046251335,121.06955504504609,122.85987891986703,1785345,GOOGL
2021-07-08,121.5723440743437,121.74275377392581,120.07431966405767,121.71481006562918,3267784,GOOGL
2021-07-09,120.78035732694009,122.08580030340117,121.06188764024515,121.86562996042231,3974633,GOOGL
2021-07-12,123.06270900416078,123.84593093601576,121.96327626340948,123.18477456580801,7791679,GOOGL
2021-07-13,123.57463132992855,123.54734172982116,119.949186393137,123.12321824110668,4322787,GOOGL
2021-07-14,125.46870151184636,125.58174338361948,123.57439180119783,124.62312152960675,8299258,GOOGL
2021-07-15,126.02289583646672,126.49662941573376,124.87061434794748,125.84634855870604,9436775,GOOGL
2021-07-16,124.5676864961586,125.8444001311412,125.11313708422603,125.50015052902734,2296181,GOOGL
2021-07-19,122.06642181855308,122.47101355100916,120.92671431997249,122.31494790156854,6572262,GOOGL
2021-07-20,121.74379657213687,121.57700040681812,119.45518913016356,121.45530551708354,7537606,GOOGL
2021-07-21,125.27483697022983,125.50522743989345,124.51236494513512,124.73460220382069,9058115,GOOGL
2021-07-22,125.75321080376848,125.64867769705404,124.39002057157133,125.43518770515205,8357070,GOOGL
2021-07-23,124.14337043530597,124.7264825549474,124.01064023085115,124.29974419839485,4699618,GOOGL
2021-07-26,125.3662062902109,125.95983318969442,124.61161063660232,124.8303623293896,8918791,GOOGL
2021-07-27,125.76277694966272,126.37576266633988,123.00922564766961,126.16686740517184,6077817,GOOGL
2021-07-28,125.14113877790605,127.4399360741028,124.98701969687316,125.02570937130184,3644556,GOOGL
2021-07-29,127.90554692079628,127.50829147517558,127.27422775187374,127.42782801393895,7416265,GOOGL
2021-07-30,128.81337487805303,129.63811430946654,127.95658384976583,128.44305056746316,1682622,GOOGL
2021-08-02,126.78312957196475,127.72846365279027,124.7341098541861,126.40448810677142,4096818,GOOGL
2021-08-03,128.4703255572982,129.72347454992993,126.44764488125595,128.10272518376536,9287143,GOOGL
2021-08-04,126.71380216230263,129.4543734674303,126.72689892426065,127.38172433424413,5187635,GOOGL
2021-08-05,127.11460858087631,128.38468169367655,126.13542932697214,127.10345045498823,3493691,GOOGL
2021-08-06,124.67435801138542,126.85891926597775,124.68264067368783,125.24374454099632,1838537,GOOGL
2021-08-09,126.3157939225407,126.76922072762015,126.01525698200898,126.49888464885788,8669144,GOOGL
2021-08-10,125.5418499736368,127.82657585072681,125.70159614904632,126.27985465602222,9280774,GOOGL
2021-08-11,127.84648583767317,127.67799960101269,126.53739381699265,127.62635162685103,9101351,GOOGL
2021-08-12,125.39487788364694,127.26178021067818,126.36756700066344,126.63920415013293,1850262,GOOGL
2021-08-13,125.8313772260209,128.25528424187848,124.00273238637908,125.44420548219158,4285130,GOOGL
2021-08-16,124.11905945042102,126.47425002506388,121.75916878066242,124.10953541634157,8515257,GOOGL
2021-08-17,126.09944779054354,128.1998348472338,123.11582120354558,124.91144028656005,5989347,GOOGL
2021-08-18,123.57845737568239,123.77922971851227,123.35389902982737,123.70500769258084,1276016,GOOGL
2021-08-19,123.26395883524546,124.98263674723064,123.2049893631973,123.39037023187656,9193168,GOOGL
2021-08-20,122.91382721506965,123.96649116292113,122.42048543632121,122.49579055742264,3697881,GOOGL
2021-08-23,123.27839767910936,124.26390515951046,121.53871675193082,123.36876080243,1636024,GOOGL
2021-08-24,120.42433248524408,121.55782279535319,117.02866391596558,120.25907678686092,3048149,GOOGL
2021-08-25,121.3663384853444,120.88790165556486,120.26865850912682,120.76589045259973,4893644,GOOGL
2021-08-26,123.83939941232241,124.3868622723951,123.66626316299994,124.00526565486378,5134667,GOOGL
2021-08-27,127.14433470581973,127.73731637521719,125.6509148968776,126.3889960419556,7563488,GOOGL
2021-08-30,124.23606590342042,127.43218952710419,125.21943173113762,125.28794202916504,4322099,GOOGL
2021-08-31,127.29650901520752,126.48215880931555,126.18930066956564,126.28403943550934,4270518,GOOGL
2021-09-01,125.78336398126976,128.05391883119358,125.38581629989481,126.91811734404739,4161663,GOOGL
2021-09-02,130.68909712590397,131.21625144935024,128.93764059613002,129.81145014689554,2908010,GOOGL
2021-09-03,123.9099583018621,125.62820722879782,121.16041252603627,125.07721796673619,5537079,GOOGL
2021-09-06,128.50637433861428,127.79097565496069,126.49156442096711,127.24626468381561,6188537,GOOGL
2021-09-07,126.90205817735091,126.9167497817062,125.46537380347402,126.8000626075809,5502480,GOOGL
2021-09-08,124.86429220029456,125.69042007334667,125.01552471284903,125.45700392467273,4032563,GOOGL
2021-09-09,125.23205486005429,125.69117935048465,123.01338419397112,124.07498135853436,2486630,GOOGL
2021-09-10,121.07718703956253,123.21315235640647,120.79475912141297,121.7399821554761,8903232,GOOGL
2021-09-13,120.54682713413095,121.6328996091593,118.38653335128242,120.68401703145155,1085591,GOOGL
2021-09-14,120.3518063971888,120.38632525484144,118.03144113108463,118.80454806435148,2032673,GOOGL
2021-09-15,119.42143229877999,119.69554158573928,118.76311649254565,119.18571980051024,8897687,GOOGL
2021-09-16,119.08651898766803,121.63022318926441,119.1683485475767,120.30521976514099,3046416,GOOGL
2021-09-17,119.73919647788156,121.60682164145274,119.40698519763698,119.90303931530275,7071436,GOOGL
2021-09-20,122.47033328573069,122.80109080434647,122.11204735505223,122.69225871356188,3011718,GOOGL
2021-09-21,121.86270957314036,123.00074222427719,121.29873476994874,121.74795185508134,4125384,GOOGL
2021-09-22,121.21887106689783,122.19704384333424,120.87825477444967,121.24581368832807,6086870,GOOGL
2021-09-23,120.77767129447396,121.37970953446028,119.1600866441784,120.44893573679667,4967925,GOOGL
2021-09-24,120.66710656982097,123.04297653100312,121.30897657287744,121.59613401714479,7636206,GOOGL
2021-09-27,122.60349180868549,123.8862334834623,120.80550080258568,122.94028859810642,9452082,GOOGL
2021-09-28,124.11236021077455,124.14954054082081,123.57490288187972,123.91914323225541,5879177,GOOGL
2021-09-29,123.27894880805758,125.07485693121747,122.23409300912584,123.75052605605552,3471492,GOOGL
2021-09-30,122.01244752197553,121.89254984012452,121.23778234718533,121.34749746589341,2858626,GOOGL
2021-10-01,120.37948342644506,121.81318931112823,119.98537295043616,120.82783737504417,6294512,GOOGL
2021-10-04,123.68712422856296,123.94315542041414,120.38303956853292,123.59854789199949,3505777,GOOGL
2021-10-05,125.48828934753826,126.58185938883153,123.90978412285531,125.55417827508093,8349561,GOOGL
2021-10-06,125.53213768875037,126.81115157946557,125.87660959062448,126.1722605867108,6812085,GOOGL
2021-10-07,125.54744678531688,125.67114453482189,124.5480877367667,125.50948581678911,5801080,GOOGL
2021-10-08,124.72306417150408,127.22467530401475,124.1881695605856,125.54660732694822,9928597,GOOGL
2021-10-11,124.61842635686654,125.58116739263411,123.58803151425171,124.89545147911262,7497809,GOOGL
2021-10-12,127.23351944055712,127.28583838788941,125.79698117266572,127.214262919309,8036687,GOOGL
2021-10-13,124.78920958935451,126.83507349424202,125.68016346292933,125.68619310564921,2641089,GOOGL
2021-10-14,127.90092843130634,128.16755849673652,127.3047626893759,127.50343542525309,6245868,GOOGL
2021-10-15,126.72334149161294,127.07389085758831,126.19416839932086,126.55857825231556,6746119,GOOGL
2021-10-18,129.49932191654096,130.24890130484283,128.95936321206,129.15576707481114,2752362,GOOGL
2021-10-19,130.05184215761275,131.45009760270946,129.7195846765583,130.0502366379313,7998983,GOOGL
2021-10-20,127.92062673108765,129.31372000518255,126.0462965327702,128.6608664640625,1009013,GOOGL
2021-10-21,128.12930508910165,129.26598301621976,126.31519996030553,128.12935176144325,6675209,GOOGL
2021-10-22,129.9728478221355,131.84475809579524,129.4259247898652,129.5691769407224,2801952,GOOGL
2021-10-25,127.9012467082409,129.99965024286536,126.31044089712152,128.66701409721236,3653668,GOOGL
2021-10-26,128.05888749718318,129.88028460245866,126.50486301571136,128.77411568702445,6490248,GOOGL
2021-10-27,127.69370750961257,129.550097214506,125.59301666947907,127.85101820615499,7210095,GOOGL
2021-10-28,131.09130296322948,132.62637894940508,130.97343128769106,131.33514605682288,8648273,GOOGL
2021-10-29,135.2517259668602,136.67859955677073,133.94042835140095,135.26265778301268,3283997,GOOGL
2021-11-01,138.13145529299598,140.27978283260137,136.64600800929324,138.3332128630699,7189023,GOOGL
2021-11-02,138.25494787835265,138.31517145565726,136.40591527646058,138.14443264596383,1678870,GOOGL
2021-11-03,138.22032455626592,138.6099830610908,136.87005930261063,137.3810513359998,3226954,GOOGL
2021-11-04,136.2183799677785,137.27181378045182,135.4276252231873,135.85267246071467,7558035,GOOGL
2021-11-05,139.12705022445047,139.78828148889997,138.33125025053988,139.08800011792565,4970578,GOOGL
2021-11-08,140.33308259302584,142.15346630966516,140.69772945108957,141.11394475349465,9446563,GOOGL
2021-11-09,142.75539363386702,144.47958318125688,142.72080191365913,143.27259810500485,8032905,GOOGL
2021-11-10,143.4089037041981,143.343152462844,140.85692655589799,142.80787236815195,8327511,GOOGL
2021-11-11,138.8350503053158,140.89536943699915,137.46667424963175,139.16102484298224,5241523,GOOGL
2021-11-12,135.4173979572418,136.94780264419563,134.4636275204864,136.07583635860482,7774452,GOOGL
2021-11-15,137.6910472315914,137.51506990042876,133.93954077332216,136.2616400632325,2457315,GOOGL
2021-11-16,136.29615679573817,137.16308838646594,134.44090596694554,135.26512585039814,6799494,GOOGL
2021-11-17,133.96100732665084,134.61768614785043,132.1419676491199,134.04441875780125,3270429,GOOGL
2021-11-18,134.07782651788102,135.5694093093023,134.10110000527737,134.80758344356408,1917629,GOOGL
2021-11-19,137.43672380914865,138.14256341556953,136.05877179542273,136.94143481698308,3950319,GOOGL
2021-11-22,135.24414117806867,137.07542427783392,134.91596620872787,135.5763493287502,9755148,GOOGL
2021-11-23,133.6044574034786,133.30923802910422,132.23488696819598,133.01352303789747,3113527,GOOGL
2021-11-24,131.4124001125583,132.50922959557656,128.7593027828721,131.73452620934768,1133783,GOOGL
2021-11-25,130.82003416429941,133.92719426712415,129.54216027904695,129.75256270629941,1271326,GOOGL
2021-11-26,130.6372874048781,131.30767247823857,130.45913229064368,130.97700352730357,6862234,GOOGL
2021-11-29,132.5837398797673,131.42704565338855,129.27243596967747,131.0344323309225,4579894,GOOGL
2021-11-30,134.98211429365998,136.3824110128412,133.60288338898428,134.85059600093174,7837888,GOOGL
2021-12-01,137.35728220387222,136.85761164217504,136.19314803365322,136.4130951231831,9508878,GOOGL
2021-12-02,139.86692480146965,140.51205298018203,139.8697092129061,140.2456584538722,4885506,GOOGL
2021-12-03,136.49105980977154,137.43857882776055,135.40505745642707,137.39190435174928,3755077,GOOGL
2021-12-06,129.40492776016137,132.47165952531574,128.76218521366042,130.91451799426014,2137485,GOOGL
2021-12-07,132.29736978529078,132.61366815799798,130.54968294872447,131.45826913069277,2495734,GOOGL
2021-12-08,131.81214586704434,132.61062416048304,129.31527644283872,131.767335808467,6220901,GOOGL
2021-12-09,130.7698051032607,132.93843121696298,131.26695547542357,131.5906514344999,6897829,GOOGL
2021-12-10,132.71478063973225,131.8686468913079,131.42079078895955,131.84578307213974,1295943,GOOGL
2021-12-13,130.4559819625668,131.24256980575706,128.7024296602305,129.70628352411597,3557145,GOOGL
2021-12-14,131.77664005554104,131.15299398261578,130.74529170756279,130.87206163104673,1034510,GOOGL
2021-12-15,131.50457568974963,134.4491669404997,131.23371973628124,132.39145681034813,2545805,GOOGL
2021-12-16,130.90601233523722,130.9658402218504,128.26793663453398,130.09525137759013,6921507,GOOGL
2021-12-17,129.72031469391567,131.6850990080322,128.6775910763794,129.47170185304708,9335447,GOOGL
2021-12-20,129.8911952568803,130.34713298916543,128.74928737487338,128.97058834162223,5674569,GOOGL
2021-12-21,128.08987910172104,127.94079247949152,126.5573470251136,127.74322794738833,9196403,GOOGL
2021-12-22,125.70906579633164,125.6759364791771,125.51271940502558,125.60041166673955,9247729,GOOGL
2021-12-23,126.47861861650672,126.4486808867354,124.50774401652598,125.68680104906366,8082785,GOOGL
2021-12-24,126.78029662253009,127.1749913094495,125.42362734805319,126.242566764024,1131235,GOOGL
2021-12-27,125.83187750917922,127.16693554973143,123.8590842263501,125.1549359878378,7606140,GOOGL
2021-12-28,122.88480962644219,123.65129562576053,122.39566581261776,123.18541122517492,3573283,GOOGL
2021-12-29,123.90145956325516,124.46281804906413,123.17906285225219,124.00836058234557,5438671,GOOGL
2021-12-30,121.5872749585748,123.2278532999847,120.51421242762588,122.65054083253406,1816462,GOOGL
2021-12-31,121.80197230569385,122.99027629899464,121.64246154689229,122.14405142116537,8395345,GOOGL
2022-01-03,121.88818734374443,121.55879666775675,119.9093875017444,121.40838532724818,2471274,GOOGL
2022-01-04,124.10928967778209,125.09289048341425,123.07443844306654,123.76016977732074,5094290,GOOGL
2022-01-05,121.8894428504607,122.72722324421204,120.22016885870768,122.48935412792534,3416551,GOOGL
2022-01-06,126.57034989465429,126.80620801454825,125.1219886672773,125.76398554021426,1878839,GOOGL
2022-01-07,129.1465128654001,128.03002966777476,125.15006858322374,127.25482203373662,7749602,GOOGL
2022-01-10,130.2533225855961,131.30684159170067,127.71523184719824,130.84390253836554,4041035,GOOGL
2022-01-11,132.08487022814643,133.08228019749407,129.97820731920027,132.2209796959855,7138708,GOOGL
2022-01-12,131.4394287766917,132.25281005244722,131.19360938029516,131.84921311536704,6234514,GOOGL
2022-01-13,130.05063940053344,131.37163550048402,128.71160256433384,130.11236845288707,5496874,GOOGL
2022-01-14,129.66262334113904,130.7448103602962,129.1529075558009,129.4852893525002,2741951,GOOGL
2022-01-17,132.01079995199348,134.48613832911525,131.0892388517131,132.47268779530793,5791843,GOOGL
2022-01-18,132.2602872408517,134.2135467095917,131.86036051322424,132.44366860803697,7124341,GOOGL
2022-01-19,133.88849465951526,135.26933397810387,133.7453196559065,133.83011582265323,6325870,GOOGL
2022-01-20,134.6300986200593,136.07677769647796,133.87103383406415,134.31338633477623,9131064,GOOGL
2022-01-21,135.87378506075098,137.61097579266004,133.64523845815853,134.88474743522846,1680050,GOOGL
2022-01-24,135.52697384205342,137.63790536224658,134.48865203673603,135.53678593189034,5187551,GOOGL
2022-01-25,136.23210389372557,137.89655901545564,135.93031449816382,136.61588224862632,1295906,GOOGL
2022-01-26,135.4953395104085,135.059153052195,134.3464154694145,135.02522276770893,8721182,GOOGL
2022-01-27,134.80602557244117,134.83900596922763,134.33635176466794,134.53683560827488,5887163,GOOGL
2022-01-28,135.09971415702523,136.4549137747406,134.61752457130737,135.2300946271758,8557791,GOOGL
2022-01-31,135.95883939583254,136.07133677285955,135.32834440034642,135.6299254845973,4240868,GOOGL
2022-02-01,134.50406091223985,135.99384772960568,133.20559058323622,134.7622306980292,3967658,GOOGL
2022-02-02,135.31502013466556,136.9267802598252,135.4230736315412,135.67481891336433,2945188,GOOGL
2022-02-03,132.90730083541672,135.53078134845734,133.89230503351172,134.1815676014289,4522591,GOOGL
2022-02-04,131.59220849581354,131.98608272886273,130.97568346988896,131.8083234708794,8355884,GOOGL
2022-02-07,131.2917417415041,132.55093139717042,131.08150202513616,132.45905236053977,1579649,GOOGL
2022-02-08,129.74799150347735,130.72738002140883,129.24359728400267,130.16412872792242,5870922,GOOGL
2022-02-09,131.15649875306806,131.27664288922293,129.136991342889,130.77758330155805,7264250,GOOGL
2022-02-10,126.10608755979176,128.3636438011991,126.85508463298324,127.06233946000076,1959012,GOOGL
2022-02-11,125.63153970451894,127.00319084181692,122.37814705627119,125.75090557275558,3033864,GOOGL
2022-02-14,125.2380932279124,125.23321566978315,124.37023099980411,125.19710765875102,9853552,GOOGL
2022-02-15,122.13123286603384,122.86064219889325,120.71783570883996,122.27710590999645,4173138,GOOGL
2022-02-16,121.36349947187755,122.64367300462156,121.03554506554397,121.6562865101279,1785334,GOOGL
2022-02-17,124.10160950135364,124.09366917223745,123.26348945221713,123.90003108079107,2975975,GOOGL
2022-02-18,121.90453231506898,121.76064624304075,120.98539694953325,121.62230823495446,6445894,GOOGL
2022-02-21,121.05529691675925,121.69634417481987,120.47942058775075,121.05437319409036,3996206,GOOGL
2022-02-22,123.98348933666959,125.46009894548918,123.83556195929047,124.24798902588374,3094889,GOOGL
2022-02-23,122.87479700437284,122.66494968065905,121.8218291780829,122.34581290100421,7005079,GOOGL
2022-02-24,124.18031308916109,125.73351712586431,123.54522606185337,124.99952249740736,3502632,GOOGL
2022-02-25,124.96776677479878,126.77772900717974,123.90289792300341,124.53973705016665,9624138,GOOGL
2022-02-28,125.05451879815095,126.70239895550037,124.26953267190359,124.79264493236941,3368432,GOOGL
2022-03-01,127.4240361619785,128.59324958505107,126.69205622966608,127.29735820483212,6351426,GOOGL
2022-03-02,126.43139196617692,127.5904703172033,126.32712880085941,126.43764778219351,9940327,GOOGL
2022-03-03,126.4971643583035,128.70771697059755,126.28328883389429,127.70394673241464,4188018,GOOGL
2022-03-04,130.37259138183015,130.57311457395534,128.4984935680335,129.4744579068439,1985043,GOOGL
2022-03-07,128.818701739292,130.63491078567898,127.77774597024023,128.2807748791933,7770207,GOOGL
2022-03-08,126.27744383002678,127.52978216916222,124.90481102373415,126.88738525818748,2931823,GOOGL
2022-03-09,126.99627884193232,126.73042199974434,125.76398968680104,126.51626998704124,7421830,GOOGL
2022-03-10,126.32461952517899,127.15528618450448,125.25668062894985,126.205456522739,8940294,GOOGL
2022-03-11,123.87929938906925,126.3538089095891,121.72231787701594,124.24146451885491,1724568,GOOGL
2022-03-14,123.84666691057393,124.12851141942878,121.97388376262178,123.11304017154805,5847724,GOOGL
2022-03-15,116.68090215533272,117.89706779733604,116.46366288687538,116.93279835622263,5001175,GOOGL
2022-03-16,117.19545006371264,118.85339692545283,114.61979816391049,116.40614273114215,1670247,GOOGL
2022-03-17,118.35268932443067,119.26210450776804,117.4304201162723,118.0373640945996,2567692,GOOGL
2022-03-18,115.73143306400533,115.83993940975662,114.8036518280735,115.18054827118958,2511718,GOOGL
2022-03-21,114.7717022487993,115.40477422112943,114.05800064041283,114.44034858901269,6459523,GOOGL
2022-03-22,119.08634509543008,119.11879892554082,117.91461926543819,118.76998296250108,6495996,GOOGL
